Name,PM10 (µg/m³),Pollution Category
Mumbai,146.2,3 - Satisfactory
Mumbai,123.4,3 - Satisfactory
Mumbai,78.9,2 - Good
Mumbai,85.2,2 - Good
Mumbai,130.9,3 - Satisfactory
Mumbai,100.8,6 - Very Poor
Mumbai,80.3,2 - Good
Mumbai,124.3,3 - Satisfactory
Mumbai,83.6,2 - Good
Mumbai,137.4,3 - Satisfactory
Mumbai,75.4,2 - Good
Mumbai,48.4,1 - Very Good
Mumbai,52.4,2 - Good
Mumbai,51.6,2 - Good
Mumbai,41.3,1 - Very Good
Mumbai,73.3,2 - Good
Mumbai,61.7,2 - Good
Mumbai,31.1,1 - Very Good
Mumbai,61.7,2 - Good
Mumbai,59.8,2 - Good
Mumbai,53.9,2 - Good
Mumbai,42.7,1 - Very Good
Mumbai,51.1,2 - Good
Mumbai,46.0,1 - Very Good
Mumbai,48.1,1 - Very Good
Mumbai,54.1,2 - Good
Mumbai,40.3,1 - Very Good
Mumbai,38.2,1 - Very Good
Mumbai,61.5,2 - Good
Mumbai,59.3,2 - Good
Mumbai,39.7,1 - Very Good
Mumbai,59.8,2 - Good
Mumbai,46.4,1 - Very Good
Mumbai,32.5,1 - Very Good
Mumbai,55.8,2 - Good
Mumbai,50.8,6 - Very Poor
Mumbai,48.2,1 - Very Good
Mumbai,55.8,2 - Good
Mumbai,41.2,1 - Very Good
Mumbai,34.0,1 - Very Good
Mumbai,68.9,2 - Good
Mumbai,64.7,2 - Good
Mumbai,45.5,1 - Very Good
Mumbai,66.6,2 - Good
Mumbai,57.3,2 - Good
Mumbai,50.2,6 - Very Poor
Mumbai,55.4,2 - Good
Mumbai,56.2,2 - Good
Mumbai,43.0,1 - Very Good
Mumbai,67.8,2 - Good
Mumbai,82.9,2 - Good
Mumbai,81.7,2 - Good
Mumbai,120.1,3 - Satisfactory
Mumbai,87.8,2 - Good
Mumbai,80.1,2 - Good
Mumbai,83.8,2 - Good
Mumbai,96.4,2 - Good
Mumbai,88.7,2 - Good
Mumbai,114.6,3 - Satisfactory
Mumbai,73.6,2 - Good
Pune,89.4,2 - Good
Pune,75.0,2 - Good
Pune,60.8,2 - Good
Pune,118.3,3 - Satisfactory
Pune,60.1,2 - Good
Pune,73.6,2 - Good
Pune,122.5,3 - Satisfactory
Pune,32.6,1 - Very Good
Pune,25.2,1 - Very Good
Pune,32.0,1 - Very Good
Pune,31.7,1 - Very Good
Pune,30.6,1 - Very Good
Pune,31.8,1 - Very Good
Pune,28.1,1 - Very Good
Pune,29.9,1 - Very Good
Pune,45.6,1 - Very Good
Pune,32.8,1 - Very Good
Pune,40.4,1 - Very Good
Pune,50.3,6 - Very Poor
Pune,34.0,1 - Very Good
Pune,40.0,1 - Very Good
Pune,61.7,2 - Good
Pune,27.7,1 - Very Good
Pune,33.1,1 - Very Good
Pune,56.6,2 - Good
Pune,32.2,1 - Very Good
Pune,46.9,1 - Very Good
Pune,61.7,2 - Good
Pune,43.5,1 - Very Good
Pune,53.4,2 - Good
Pune,76.8,2 - Good
Pune,34.1,1 - Very Good
Pune,61.7,2 - Good
Pune,83.4,2 - Good
Pune,36.6,1 - Very Good
Pune,68.2,2 - Good
Pune,114.6,3 - Satisfactory
Pune,41.9,1 - Very Good
Pune,44.8,1 - Very Good
Pune,68.9,2 - Good
Pune,43.7,1 - Very Good
Pune,31.7,1 - Very Good
Pune,25.7,1 - Very Good
Pune,40.9,1 - Very Good
Pune,41.7,1 - Very Good
Pune,73.1,2 - Good
Pune,24.4,1 - Very Good
Pune,40.0,1 - Very Good
Pune,83.1,2 - Good
Pune,34.6,1 - Very Good
Pune,39.5,1 - Very Good
Pune,57.4,2 - Good
Pune,38.9,1 - Very Good
Pune,48.9,1 - Very Good
Pune,71.7,2 - Good
Pune,36.9,1 - Very Good
Pune,56.8,2 - Good
Pune,92.7,2 - Good
Pune,40.3,1 - Very Good
Pune,61.9,2 - Good
Pune,78.2,2 - Good
Pune,34.6,1 - Very Good
Pune,53.3,2 - Good
Pune,52.9,2 - Good
Pune,54.4,2 - Good
Pune,71.0,2 - Good
Pune,51.2,2 - Good
Pune,53.1,2 - Good
Pune,67.5,2 - Good
Pune,64.7,2 - Good
Pune,40.0,1 - Very Good
Pune,57.7,2 - Good
Pune,59.3,2 - Good
Pune,33.1,1 - Very Good
Pune,66.8,2 - Good
Pune,89.9,2 - Good
Pune,30.9,1 - Very Good
Pune,66.1,2 - Good
Pune,82.7,2 - Good
Pune,36.3,1 - Very Good
Pune,46.0,1 - Very Good
Pune,59.6,2 - Good
Pune,46.8,1 - Very Good
Pune,62.6,2 - Good
Pune,72.6,2 - Good
Pune,59.8,2 - Good
Pune,93.1,2 - Good
Pune,95.0,2 - Good
Pune,67.8,2 - Good
Pune,95.5,2 - Good
Pune,135.5,3 - Satisfactory
Pune,57.3,2 - Good
Pune,80.6,2 - Good
Pune,97.3,2 - Good
Pune,51.9,2 - Good
Pune,89.9,2 - Good
Pune,80.8,2 - Good
Pune,50.1,6 - Very Poor
Pune,51.5,2 - Good
Pune,60.8,2 - Good
Pune,42.3,1 - Very Good
Pune,77.3,2 - Good
Pune,122.0,3 - Satisfactory
Pune,70.1,2 - Good
Pune,59.4,2 - Good
Pune,65.9,2 - Good
Pune,36.2,1 - Very Good
Pune,51.9,2 - Good
Pune,56.5,2 - Good
Pune,32.5,1 - Very Good
Pune,40.9,1 - Very Good
Pune,71.5,2 - Good
Pune,38.0,1 - Very Good
Pune,55.6,2 - Good
Pune,69.8,2 - Good
Pune,31.1,1 - Very Good
Pune,53.9,2 - Good
Pune,76.8,2 - Good
Pune,38.9,1 - Very Good
Pune,24.9,1 - Very Good
Pune,39.9,1 - Very Good
Pune,26.9,1 - Very Good
Pune,28.0,1 - Very Good
Pune,41.7,1 - Very Good
Pune,36.3,1 - Very Good
Pune,56.3,2 - Good
Pune,80.6,2 - Good
Pune,33.3,1 - Very Good
Pune,37.0,1 - Very Good
Pune,46.8,1 - Very Good
Pune,28.2,1 - Very Good
Pune,34.6,1 - Very Good
Pune,66.6,2 - Good
Pune,28.5,1 - Very Good
Pune,22.8,1 - Very Good
Pune,39.6,1 - Very Good
Pune,28.3,1 - Very Good
Pune,24.6,1 - Very Good
Pune,29.8,1 - Very Good
Pune,27.9,1 - Very Good
Pune,18.2,1 - Very Good
Pune,25.8,1 - Very Good
Pune,33.4,1 - Very Good
Pune,32.2,1 - Very Good
Pune,49.7,1 - Very Good
Pune,28.6,1 - Very Good
Pune,45.6,1 - Very Good
Pune,66.1,2 - Good
Pune,46.0,1 - Very Good
Pune,41.2,1 - Very Good
Pune,53.9,2 - Good
Pune,46.0,1 - Very Good
Pune,64.5,2 - Good
Pune,60.3,2 - Good
Pune,50.4,6 - Very Poor
Pune,80.8,2 - Good
Pune,65.4,2 - Good
Pune,66.4,2 - Good
Pune,74.0,2 - Good
Pune,77.8,2 - Good
Pune,61.2,2 - Good
Pune,71.2,2 - Good
Pune,100.6,6 - Very Poor
Pune,45.9,1 - Very Good
Pune,64.5,2 - Good
Pune,73.8,2 - Good
Pune,48.1,1 - Very Good
Pune,47.3,1 - Very Good
Pune,40.4,1 - Very Good
Pune,36.6,1 - Very Good
Pune,32.9,1 - Very Good
Pune,31.9,1 - Very Good
Pune,25.1,1 - Very Good
Pune,21.1,1 - Very Good
Pune,20.5,1 - Very Good
Pune,16.8,1 - Very Good
Pune,29.0,1 - Very Good
Pune,30.5,1 - Very Good
Pune,35.2,1 - Very Good
Pune,34.9,1 - Very Good
Pune,38.3,1 - Very Good
Pune,34.0,1 - Very Good
Pune,26.0,1 - Very Good
Pune,32.9,1 - Very Good
Pune,41.8,1 - Very Good
Pune,45.1,1 - Very Good
Pune,39.8,1 - Very Good
Pune,43.0,1 - Very Good
Pune,49.2,1 - Very Good
Pune,44.2,1 - Very Good
Pune,36.4,1 - Very Good
Pune,40.0,1 - Very Good
Pune,39.0,1 - Very Good
Pune,48.8,1 - Very Good
Pune,46.0,1 - Very Good
Pune,48.4,1 - Very Good
Pune,50.1,6 - Very Poor
Pune,45.4,1 - Very Good
Pune,42.5,1 - Very Good
Pune,46.3,1 - Very Good
Pune,44.6,1 - Very Good
Pune,58.1,2 - Good
Pune,47.0,1 - Very Good
Pune,43.8,1 - Very Good
Pune,30.9,1 - Very Good
Pune,47.7,1 - Very Good
Pune,26.4,1 - Very Good
Pune,21.4,1 - Very Good
Pune,20.9,1 - Very Good
Pune,13.1,1 - Very Good
Pune,14.1,1 - Very Good
Pune,20.7,1 - Very Good
Pune,26.7,1 - Very Good
Pune,30.3,1 - Very Good
Pune,24.4,1 - Very Good
Pune,25.8,1 - Very Good
Pune,21.8,1 - Very Good
Pune,41.4,1 - Very Good
Pune,29.2,1 - Very Good
Pune,31.4,1 - Very Good
Pune,51.0,2 - Good
Pune,34.0,1 - Very Good
Pune,36.8,1 - Very Good
Pune,44.2,1 - Very Good
Pune,36.9,1 - Very Good
Pune,43.1,1 - Very Good
Pune,53.8,2 - Good
Pune,51.3,2 - Good
Pune,48.4,1 - Very Good
Pune,51.9,2 - Good
Pune,36.6,1 - Very Good
Pune,19.6,1 - Very Good
Pune,42.4,1 - Very Good
Pune,29.4,1 - Very Good
Pune,22.0,1 - Very Good
Pune,37.0,1 - Very Good
Pune,22.7,1 - Very Good
Pune,16.5,1 - Very Good
Pune,28.4,1 - Very Good
Pune,38.3,1 - Very Good
Pune,31.5,1 - Very Good
Pune,31.9,1 - Very Good
Pune,25.7,1 - Very Good
Pune,25.0,1 - Very Good
Pune,44.2,1 - Very Good
Pune,35.3,1 - Very Good
Pune,29.5,1 - Very Good
Pune,40.9,1 - Very Good
Pune,25.1,1 - Very Good
Pune,15.7,1 - Very Good
Pune,19.2,1 - Very Good
Pune,10.8,1 - Very Good
Pune,13.2,1 - Very Good
Pune,16.5,1 - Very Good
Pune,9.1,1 - Very Good
Pune,8.4,1 - Very Good
Pune,14.5,1 - Very Good
Pune,12.0,1 - Very Good
Pune,11.3,1 - Very Good
Pune,20.7,1 - Very Good
Pune,17.6,1 - Very Good
Pune,7.0,1 - Very Good
Pune,19.8,1 - Very Good
Pune,21.0,1 - Very Good
Pune,13.9,1 - Very Good
Pune,21.9,1 - Very Good
Pune,16.6,1 - Very Good
Pune,10.8,1 - Very Good
Pune,19.6,1 - Very Good
Pune,14.9,1 - Very Good
Pune,15.9,1 - Very Good
Pune,26.8,1 - Very Good
Pune,17.3,1 - Very Good
Pune,18.5,1 - Very Good
Pune,27.6,1 - Very Good
Pune,16.7,1 - Very Good
Pune,9.5,1 - Very Good
Pune,27.1,1 - Very Good
Pune,26.0,1 - Very Good
Pune,19.0,1 - Very Good
Pune,30.6,1 - Very Good
Pune,29.9,1 - Very Good
Pune,33.6,1 - Very Good
Pune,39.9,1 - Very Good
Pune,30.5,1 - Very Good
Pune,29.8,1 - Very Good
Pune,34.6,1 - Very Good
Pune,27.4,1 - Very Good
Pune,21.0,1 - Very Good
Pune,35.2,1 - Very Good
Pune,29.3,1 - Very Good
Pune,18.4,1 - Very Good
Pune,33.8,1 - Very Good
Pune,17.9,1 - Very Good
Pune,13.0,1 - Very Good
Pune,20.1,1 - Very Good
Pune,7.3,1 - Very Good
Pune,4.6,1 - Very Good
Pune,19.4,1 - Very Good
Pune,7.6,1 - Very Good
Pune,6.0,1 - Very Good
Pune,10.5,1 - Very Good
Pune,12.3,1 - Very Good
Pune,4.4,1 - Very Good
Pune,20.7,1 - Very Good
Pune,11.9,1 - Very Good
Pune,5.4,1 - Very Good
Pune,15.7,1 - Very Good
Pune,4.8,1 - Very Good
Pune,3.0,1 - Very Good
Pune,5.5,1 - Very Good
Pune,3.8,1 - Very Good
Pune,4.9,1 - Very Good
Pune,3.9,1 - Very Good
Pune,4.6,1 - Very Good
Pune,4.1,1 - Very Good
Pune,3.5,1 - Very Good
Pune,5.5,1 - Very Good
Pune,7.5,1 - Very Good
Pune,7.9,1 - Very Good
Pune,9.4,1 - Very Good
Pune,6.4,1 - Very Good
Pune,11.3,1 - Very Good
Pune,4.4,1 - Very Good
Pune,3.8,1 - Very Good
Pune,6.8,1 - Very Good
Pune,7.6,1 - Very Good
Pune,6.2,1 - Very Good
Pune,9.1,1 - Very Good
Pune,12.6,1 - Very Good
Pune,11.8,1 - Very Good
Pune,11.4,1 - Very Good
Pune,6.4,1 - Very Good
Pune,1.1,1 - Very Good
Pune,6.4,1 - Very Good
Pune,7.4,1 - Very Good
Pune,3.6,1 - Very Good
Pune,3.7,1 - Very Good
Pune,4.1,1 - Very Good
Pune,3.0,1 - Very Good
Pune,15.8,1 - Very Good
Pune,13.9,1 - Very Good
Pune,5.0,1 - Very Good
Pune,22.1,1 - Very Good
Pune,17.9,1 - Very Good
Pune,8.2,1 - Very Good
Pune,17.6,1 - Very Good
Pune,18.9,1 - Very Good
Pune,5.5,1 - Very Good
Pune,15.5,1 - Very Good
Pune,19.1,1 - Very Good
Pune,5.8,1 - Very Good
Pune,14.7,1 - Very Good
Pune,15.2,1 - Very Good
Pune,3.8,1 - Very Good
Pune,13.1,1 - Very Good
Pune,7.7,1 - Very Good
Pune,5.3,1 - Very Good
Pune,3.3,1 - Very Good
Pune,6.8,1 - Very Good
Pune,3.3,1 - Very Good
Pune,19.2,1 - Very Good
Pune,9.9,1 - Very Good
Pune,4.4,1 - Very Good
Pune,10.0,1 - Very Good
Pune,10.2,1 - Very Good
Pune,3.5,1 - Very Good
Pune,6.5,1 - Very Good
Pune,4.5,1 - Very Good
Pune,1.6,1 - Very Good
Pune,7.6,1 - Very Good
Pune,7.3,1 - Very Good
Pune,5.2,1 - Very Good
Pune,9.3,1 - Very Good
Pune,12.0,1 - Very Good
Pune,4.7,1 - Very Good
Pune,9.1,1 - Very Good
Pune,3.4,1 - Very Good
Pune,5.1,1 - Very Good
Pune,14.9,1 - Very Good
Pune,2.9,1 - Very Good
Pune,2.5,1 - Very Good
Pune,11.0,1 - Very Good
Pune,2.7,1 - Very Good
Pune,3.1,1 - Very Good
Pune,5.8,1 - Very Good
Pune,2.4,1 - Very Good
Pune,2.1,1 - Very Good
Pune,8.2,1 - Very Good
Pune,4.8,1 - Very Good
Pune,1.2,1 - Very Good
Pune,3.5,1 - Very Good
Pune,8.9,1 - Very Good
Pune,1.2,1 - Very Good
Pune,13.0,1 - Very Good
Pune,6.9,1 - Very Good
Pune,5.5,1 - Very Good
Pune,12.5,1 - Very Good
Pune,2.1,1 - Very Good
Pune,3.1,1 - Very Good
Pune,3.2,1 - Very Good
Pune,4.7,1 - Very Good
Pune,12.9,1 - Very Good
Pune,13.0,1 - Very Good
Pune,13.6,1 - Very Good
Pune,4.0,1 - Very Good
Pune,11.1,1 - Very Good
Pune,10.4,1 - Very Good
Pune,4.9,1 - Very Good
Pune,9.8,1 - Very Good
Pune,4.4,1 - Very Good
Pune,1.8,1 - Very Good
Pune,11.1,1 - Very Good
Pune,13.7,1 - Very Good
Pune,6.0,1 - Very Good
Pune,14.0,1 - Very Good
Pune,5.7,1 - Very Good
Pune,12.1,1 - Very Good
Pune,15.7,1 - Very Good
Pune,8.9,1 - Very Good
Pune,2.0,1 - Very Good
Pune,13.9,1 - Very Good
Pune,14.5,1 - Very Good
Pune,7.8,1 - Very Good
Pune,15.5,1 - Very Good
Pune,18.0,1 - Very Good
Pune,6.8,1 - Very Good
Pune,17.3,1 - Very Good
Pune,13.6,1 - Very Good
Pune,8.8,1 - Very Good
Pune,26.1,1 - Very Good
Pune,23.7,1 - Very Good
Pune,4.9,1 - Very Good
Pune,15.5,1 - Very Good
Pune,18.6,1 - Very Good
Pune,14.6,1 - Very Good
Pune,22.2,1 - Very Good
Pune,23.1,1 - Very Good
Pune,8.6,1 - Very Good
Pune,19.8,1 - Very Good
Pune,26.5,1 - Very Good
Pune,11.6,1 - Very Good
Pune,21.6,1 - Very Good
Pune,20.8,1 - Very Good
Pune,12.1,1 - Very Good
Pune,17.9,1 - Very Good
Pune,19.9,1 - Very Good
Pune,7.7,1 - Very Good
Pune,18.7,1 - Very Good
Pune,14.5,1 - Very Good
Pune,11.1,1 - Very Good
Pune,27.2,1 - Very Good
Pune,23.3,1 - Very Good
Pune,16.4,1 - Very Good
Pune,16.4,1 - Very Good
Pune,22.8,1 - Very Good
Pune,12.5,1 - Very Good
Pune,22.1,1 - Very Good
Pune,19.2,1 - Very Good
Pune,8.9,1 - Very Good
Pune,22.8,1 - Very Good
Pune,22.9,1 - Very Good
Pune,13.4,1 - Very Good
Pune,19.4,1 - Very Good
Pune,21.9,1 - Very Good
Pune,9.1,1 - Very Good
Pune,28.0,1 - Very Good
Pune,16.5,1 - Very Good
Pune,7.2,1 - Very Good
Pune,14.8,1 - Very Good
Pune,23.9,1 - Very Good
Pune,9.5,1 - Very Good
Pune,20.8,1 - Very Good
Pune,20.0,1 - Very Good
Pune,15.0,1 - Very Good
Pune,12.5,1 - Very Good
Pune,9.7,1 - Very Good
Pune,10.4,1 - Very Good
Pune,13.6,1 - Very Good
Pune,13.2,1 - Very Good
Pune,7.3,1 - Very Good
Pune,8.1,1 - Very Good
Pune,8.8,1 - Very Good
Pune,4.9,1 - Very Good
Pune,4.6,1 - Very Good
Pune,6.0,1 - Very Good
Pune,3.8,1 - Very Good
Pune,8.3,1 - Very Good
Pune,11.1,1 - Very Good
Pune,4.2,1 - Very Good
Pune,6.9,1 - Very Good
Pune,10.9,1 - Very Good
Pune,3.9,1 - Very Good
Pune,12.8,1 - Very Good
Pune,12.6,1 - Very Good
Pune,9.9,1 - Very Good
Pune,16.0,1 - Very Good
Pune,23.7,1 - Very Good
Pune,28.5,1 - Very Good
Pune,32.0,1 - Very Good
Pune,36.3,1 - Very Good
Pune,48.7,1 - Very Good
Pune,69.8,2 - Good
Pune,53.4,2 - Good
Pune,30.9,1 - Very Good
Pune,51.8,2 - Good
Pune,44.8,1 - Very Good
Pune,16.1,1 - Very Good
Pune,18.3,1 - Very Good
Pune,22.7,1 - Very Good
Pune,30.2,1 - Very Good
Pune,21.1,1 - Very Good
Pune,27.0,1 - Very Good
Pune,41.8,1 - Very Good
Pune,45.9,1 - Very Good
Pune,38.4,1 - Very Good
Pune,40.3,1 - Very Good
Pune,43.3,1 - Very Good
Pune,34.5,1 - Very Good
Pune,44.1,1 - Very Good
Pune,39.0,1 - Very Good
Pune,39.3,1 - Very Good
Pune,26.4,1 - Very Good
Pune,29.7,1 - Very Good
Pune,20.5,1 - Very Good
Pune,2.4,1 - Very Good
Pune,9.4,1 - Very Good
Pune,5.4,1 - Very Good
Pune,5.3,1 - Very Good
Pune,14.8,1 - Very Good
Pune,9.3,1 - Very Good
Pune,8.3,1 - Very Good
Pune,14.2,1 - Very Good
Pune,17.3,1 - Very Good
Pune,5.5,1 - Very Good
Pune,9.4,1 - Very Good
Pune,14.4,1 - Very Good
Pune,13.0,1 - Very Good
Pune,16.1,1 - Very Good
Pune,18.9,1 - Very Good
Pune,15.8,1 - Very Good
Pune,16.0,1 - Very Good
Pune,17.3,1 - Very Good
Pune,11.3,1 - Very Good
Pune,23.9,1 - Very Good
Pune,14.4,1 - Very Good
Pune,11.4,1 - Very Good
Pune,11.9,1 - Very Good
Pune,12.7,1 - Very Good
Pune,4.4,1 - Very Good
Pune,10.6,1 - Very Good
Pune,13.2,1 - Very Good
Pune,9.7,1 - Very Good
Pune,14.6,1 - Very Good
Pune,9.4,1 - Very Good
Pune,5.4,1 - Very Good
Pune,10.2,1 - Very Good
Pune,6.3,1 - Very Good
Pune,3.4,1 - Very Good
Pune,6.7,1 - Very Good
Pune,6.9,1 - Very Good
Pune,6.3,1 - Very Good
Pune,8.7,1 - Very Good
Pune,8.0,1 - Very Good
Pune,7.1,1 - Very Good
Pune,8.1,1 - Very Good
Pune,7.0,1 - Very Good
Pune,1.0,1 - Very Good
Pune,13.9,1 - Very Good
Pune,12.0,1 - Very Good
Pune,2.6,1 - Very Good
Pune,6.7,1 - Very Good
Pune,7.6,1 - Very Good
Pune,11.0,1 - Very Good
Pune,12.9,1 - Very Good
Pune,12.2,1 - Very Good
Pune,4.4,1 - Very Good
Pune,16.1,1 - Very Good
Pune,17.6,1 - Very Good
Pune,13.7,1 - Very Good
Pune,24.3,1 - Very Good
Pune,34.3,1 - Very Good
Pune,12.2,1 - Very Good
Pune,37.8,1 - Very Good
Pune,43.2,1 - Very Good
Pune,31.5,1 - Very Good
Pune,28.4,1 - Very Good
Pune,34.2,1 - Very Good
Pune,18.5,1 - Very Good
Pune,16.5,1 - Very Good
Pune,23.0,1 - Very Good
Pune,9.3,1 - Very Good
Pune,11.1,1 - Very Good
Pune,23.3,1 - Very Good
Pune,17.2,1 - Very Good
Pune,55.6,2 - Good
Pune,16.5,1 - Very Good
Pune,31.3,1 - Very Good
Pune,62.2,2 - Good
Pune,47.7,1 - Very Good
Pune,51.7,2 - Good
Pune,71.0,2 - Good
Pune,74.3,2 - Good
Pune,84.8,2 - Good
Pune,71.9,2 - Good
Pune,65.7,2 - Good
Pune,71.0,2 - Good
Pune,64.3,2 - Good
Pune,68.7,2 - Good
Pune,83.1,2 - Good
Pune,71.9,2 - Good
Pune,67.1,2 - Good
Pune,73.6,2 - Good
Pune,63.3,2 - Good
Pune,73.1,2 - Good
Pune,76.6,2 - Good
Pune,56.7,2 - Good
Pune,86.1,2 - Good
Pune,67.5,2 - Good
Pune,75.9,2 - Good
Pune,83.6,2 - Good
Pune,65.9,2 - Good
Pune,65.9,2 - Good
Pune,52.2,2 - Good
Pune,36.9,1 - Very Good
Pune,71.9,2 - Good
Pune,72.2,2 - Good
Pune,56.9,2 - Good
Pune,64.0,2 - Good
Pune,84.5,2 - Good
Pune,80.6,2 - Good
Pune,51.0,2 - Good
Pune,68.2,2 - Good
Pune,44.6,1 - Very Good
Pune,41.8,1 - Very Good
Pune,63.1,2 - Good
Pune,53.2,2 - Good
Pune,57.6,2 - Good
Pune,76.4,2 - Good
Pune,60.5,2 - Good
Pune,67.3,2 - Good
Pune,88.7,2 - Good
Pune,80.6,2 - Good
Pune,76.8,2 - Good
Pune,92.0,2 - Good
Pune,68.0,2 - Good
Pune,74.7,2 - Good
Pune,78.9,2 - Good
Pune,67.5,2 - Good
Pune,81.5,2 - Good
Pune,73.3,2 - Good
Pune,77.8,2 - Good
Pune,100.1,6 - Very Poor
Pune,119.7,3 - Satisfactory
Pune,90.3,2 - Good
Pune,88.7,2 - Good
Pune,122.5,3 - Satisfactory
Pune,78.9,2 - Good
Pune,70.8,2 - Good
Pune,105.0,3 - Satisfactory
Pune,86.4,2 - Good
Pune,70.3,2 - Good
Pune,93.4,2 - Good
Pune,62.9,2 - Good
Pune,53.7,2 - Good
Pune,74.0,2 - Good
Pune,47.1,1 - Very Good
Pune,63.1,2 - Good
Pune,78.0,2 - Good
Pune,47.6,1 - Very Good
Pune,46.7,1 - Very Good
Pune,53.1,2 - Good
Pune,32.0,1 - Very Good
Pune,46.3,1 - Very Good
Pune,43.9,1 - Very Good
Pune,41.9,1 - Very Good
Pune,55.5,2 - Good
Pune,74.3,2 - Good
Pune,44.1,1 - Very Good
Pune,54.8,2 - Good
Pune,75.7,2 - Good
Pune,50.3,6 - Very Poor
Pune,59.3,2 - Good
Pune,79.9,2 - Good
Pune,66.6,2 - Good
Pune,63.8,2 - Good
Pune,64.0,2 - Good
Pune,44.1,1 - Very Good
Pune,59.8,2 - Good
Pune,61.9,2 - Good
Pune,33.8,1 - Very Good
Pune,52.5,2 - Good
Pune,85.2,2 - Good
Pune,56.6,2 - Good
Pune,60.8,2 - Good
Pune,85.4,2 - Good
Pune,67.8,2 - Good
Pune,75.0,2 - Good
Pune,97.6,2 - Good
Pune,73.1,2 - Good
Pune,92.4,2 - Good
Pune,84.3,2 - Good
Pune,38.1,1 - Very Good
Pune,61.0,2 - Good
Pune,60.3,2 - Good
Pune,48.8,1 - Very Good
Pune,61.2,2 - Good
Pune,90.3,2 - Good
Pune,42.1,1 - Very Good
Pune,15.5,1 - Very Good
Pune,33.4,1 - Very Good
Pune,29.6,1 - Very Good
Pune,19.4,1 - Very Good
Pune,50.2,6 - Very Poor
Pune,30.5,1 - Very Good
Pune,23.3,1 - Very Good
Pune,44.2,1 - Very Good
Pune,33.8,1 - Very Good
Pune,51.7,2 - Good
Pune,79.2,2 - Good
Pune,45.9,1 - Very Good
Pune,70.8,2 - Good
Pune,87.8,2 - Good
Pune,63.8,2 - Good
Pune,86.8,2 - Good
Pune,111.8,3 - Satisfactory
Pune,91.0,2 - Good
Pune,87.8,2 - Good
Pune,89.4,2 - Good
Pune,57.3,2 - Good
Pune,78.7,2 - Good
Pune,96.2,2 - Good
Pune,64.7,2 - Good
Pune,90.1,2 - Good
Pune,108.3,3 - Satisfactory
Pune,73.6,2 - Good
Pune,109.7,3 - Satisfactory
Pune,134.1,3 - Satisfactory
Pune,92.4,2 - Good
Pune,102.7,3 - Satisfactory
Pune,97.1,2 - Good
Pune,81.3,2 - Good
Pune,67.5,2 - Good
Pune,106.6,3 - Satisfactory
Pune,81.3,2 - Good
Pune,44.4,1 - Very Good
Pune,63.1,2 - Good
Pune,46.4,1 - Very Good
Pune,53.6,2 - Good
Pune,60.3,2 - Good
Pune,42.4,1 - Very Good
Pune,37.4,1 - Very Good
Pune,73.1,2 - Good
Pune,64.3,2 - Good
Pune,31.4,1 - Very Good
Pune,67.8,2 - Good
Pune,40.0,1 - Very Good
Pune,21.9,1 - Very Good
Pune,43.8,1 - Very Good
Pune,27.1,1 - Very Good
Pune,13.6,1 - Very Good
Pune,55.6,2 - Good
Pune,28.3,1 - Very Good
Pune,25.2,1 - Very Good
Pune,45.3,1 - Very Good
Pune,30.0,1 - Very Good
Pune,35.3,1 - Very Good
Pune,41.2,1 - Very Good
Pune,40.6,1 - Very Good
Pune,17.5,1 - Very Good
Pune,42.1,1 - Very Good
Pune,42.0,1 - Very Good
Pune,19.1,1 - Very Good
Pune,55.6,2 - Good
Pune,54.6,2 - Good
Pune,21.8,1 - Very Good
Pune,66.1,2 - Good
Pune,79.9,2 - Good
Pune,19.3,1 - Very Good
Pune,61.7,2 - Good
Pune,27.8,1 - Very Good
Pune,19.2,1 - Very Good
Pune,40.6,1 - Very Good
Pune,28.2,1 - Very Good
Pune,27.9,1 - Very Good
Pune,45.6,1 - Very Good
Pune,27.3,1 - Very Good
Pune,17.5,1 - Very Good
Pune,36.2,1 - Very Good
Pune,25.1,1 - Very Good
Pune,27.4,1 - Very Good
Pune,41.4,1 - Very Good
Pune,37.6,1 - Very Good
Pune,30.9,1 - Very Good
Pune,47.0,1 - Very Good
Pune,26.0,1 - Very Good
Pune,30.3,1 - Very Good
Pune,61.0,2 - Good
Pune,49.1,1 - Very Good
Pune,30.2,1 - Very Good
Pune,59.8,2 - Good
Pune,66.6,2 - Good
Pune,25.6,1 - Very Good
Pune,41.3,1 - Very Good
Pune,28.2,1 - Very Good
Pune,30.0,1 - Very Good
Pune,61.0,2 - Good
Pune,55.5,2 - Good
Pune,31.3,1 - Very Good
Pune,54.4,2 - Good
Pune,51.5,2 - Good
Pune,35.0,1 - Very Good
Pune,54.2,2 - Good
Pune,57.5,2 - Good
Pune,40.9,1 - Very Good
Pune,61.9,2 - Good
Pune,35.4,1 - Very Good
Pune,38.9,1 - Very Good
Pune,54.4,2 - Good
Pune,30.2,1 - Very Good
Pune,32.0,1 - Very Good
Pune,56.3,2 - Good
Pune,44.9,1 - Very Good
Pune,47.3,1 - Very Good
Pune,73.8,2 - Good
Pune,59.8,2 - Good
Pune,64.7,2 - Good
Pune,80.1,2 - Good
Pune,59.8,2 - Good
Pune,65.0,2 - Good
Pune,83.6,2 - Good
Pune,59.3,2 - Good
Pune,64.0,2 - Good
Pune,63.8,2 - Good
Pune,33.5,1 - Very Good
Pune,53.9,2 - Good
